polyname,bound1,bound2,bound3,bound4,iso,adm1,adm2,thresh,loss_year,area
admin,1,1,1,1,BRA,4,29,15,13,69135.2241991
wdpa,1,1,1,1,BRA,4,29,15,13,3072.79790323
admin,1,1,1,1,BRA,4,29,10,8,2304.68967211
landmark,1,1,1,1,BRA,4,29,0,16,183603.355106
wdpa,1,1,1,1,BRA,4,29,50,4,39176.9522969
admin,1,1,1,1,BRA,4,29,50,10,993233.840916
landmark,1,1,1,1,BRA,4,29,0,7,1536.4064479
admin,1,1,1,1,BRA,4,29,15,7,768.24312066
wdpa,1,1,1,1,BRA,4,29,0,2,12291.578388200001
wdpa,1,1,1,1,BRA,4,29,75,7,285777.623731
wdpa,1,1,1,1,BRA,4,29,10,17,6913.78465076
admin,1,1,1,1,BRA,4,29,25,17,186662.14494600001
wdpa,1,1,1,1,BRA,4,29,75,12,8387479.535360001
admin,1,1,1,1,BRA,4,29,25,14,92944.3295472
wdpa,1,1,1,1,BRA,4,29,50,8,3840.94150822
wdpa,1,1,1,1,BRA,4,29,0,16,186676.028251
wdpa,1,1,1,1,BRA,4,29,30,4,10754.447280600001
admin,1,1,1,1,BRA,4,29,25,8,8448.54303251
admin,1,1,1,1,BRA,4,29,75,3,10631306.8975
wdpa,1,1,1,1,BRA,4,29,75,4,1466478.2601
wdpa,1,1,1,1,BRA,4,29,50,12,32263.5074268
landmark,1,1,1,1,BRA,4,29,50,7,1536.51629556
landmark,1,1,1,1,BRA,4,29,15,4,1536.36428845
admin,1,1,1,1,BRA,4,29,20,8,3072.51054702
ifl_2013,1,1,1,1,BRA,4,29,75,10,5379.04243201
landmark,1,1,1,1,BRA,4,29,50,3,4609.33115948
landmark,1,1,1,1,BRA,4,29,75,10,5098489.33172
landmark,1,1,1,1,BRA,4,29,75,3,328790.689307
admin,1,1,1,1,BRA,4,29,20,2,13058.9799804
landmark,1,1,1,1,BRA,4,29,0,2,12291.578388200001
landmark,1,1,1,1,BRA,4,29,25,9,768.1763423189999
wdpa,1,1,1,1,BRA,4,29,50,2,52237.7911857
landmark,1,1,1,1,BRA,4,29,0,9,2304.51260192
admin,1,1,1,1,BRA,4,29,0,3,19972.3181474
admin,1,1,1,1,BRA,4,29,10,2,19205.6722409
admin,1,1,1,1,BRA,4,29,25,5,21505.465188
wdpa,1,1,1,1,BRA,4,29,75,8,397921.14991700003
admin,1,1,1,1,BRA,4,29,30,16,881087.12119
landmark,1,1,1,1,BRA,4,29,75,14,1187611.20176
landmark,1,1,1,1,BRA,4,29,30,9,3072.73221169
wdpa,1,1,1,1,BRA,4,29,75,15,966387.69047
wdpa,1,1,1,1,BRA,4,29,50,16,141348.98550399998
wdpa,1,1,1,1,BRA,4,29,30,14,34569.0814806
landmark,1,1,1,1,BRA,4,29,0,14,64529.60750980001
landmark,1,1,1,1,BRA,4,29,30,14,33032.6489275
landmark,1,1,1,1,BRA,4,29,25,10,768.1687580539999
landmark,1,1,1,1,BRA,4,29,50,17,89876.7696697
admin,1,1,1,1,BRA,4,29,25,2,14596.2865724
landmark,1,1,1,1,BRA,4,29,10,15,6913.7501008
admin,1,1,1,1,BRA,4,29,15,3,2304.11991847
landmark,1,1,1,1,BRA,4,29,30,2,9986.693410700002
wdpa,1,1,1,1,BRA,4,29,25,13,1536.37006742
admin,1,1,1,1,BRA,4,29,50,7,235060.65600000002
wdpa,1,1,1,1,BRA,4,29,0,5,3072.6939923
wdpa,1,1,1,1,BRA,4,29,25,16,12291.211227
wdpa,1,1,1,1,BRA,4,29,30,9,3072.73221169
admin,1,1,1,1,BRA,4,29,75,9,43575114.6671
wdpa,1,1,1,1,BRA,4,29,30,10,26118.654835
admin,1,1,1,1,BRA,4,29,10,16,135204.939545
wdpa,1,1,1,1,BRA,4,29,10,16,15364.533341600001
wdpa,1,1,1,1,BRA,4,29,75,14,1183003.0138700001
wdpa,1,1,1,1,BRA,4,29,30,3,1536.45723538
admin,1,1,1,1,BRA,4,29,75,7,19849635.2748
landmark,1,1,1,1,BRA,4,29,0,15,98328.6276786
admin,1,1,1,1,BRA,4,29,25,11,6145.75413768
landmark,1,1,1,1,BRA,4,29,10,4,768.1971588619999
wdpa,1,1,1,1,BRA,4,29,0,10,2304.71087975
landmark,1,1,1,1,BRA,4,29,30,5,19204.371292099997
admin,1,1,1,1,BRA,4,29,10,7,2304.3867915
wdpa,1,1,1,1,BRA,4,29,0,4,3840.91524001
landmark,1,1,1,1,BRA,4,29,50,12,33031.664559900004
admin,1,1,1,1,BRA,4,29,20,11,5377.684433199999
landmark,1,1,1,1,BRA,4,29,75,7,286545.883232
admin,1,1,1,1,BRA,4,29,20,14,101388.59178999999
admin,1,1,1,1,BRA,4,29,10,10,16131.454738999999
landmark,1,1,1,1,BRA,4,29,25,5,2304.50772044
landmark,1,1,1,1,BRA,4,29,75,15,976374.9057819999
wdpa,1,1,1,1,BRA,4,29,25,2,3841.11649253
wdpa,1,1,1,1,BRA,4,29,20,1,3072.6770196999996
landmark,1,1,1,1,BRA,4,29,75,12,8372883.34689
landmark,1,1,1,1,BRA,4,29,30,13,5377.54210364
admin,1,1,1,1,BRA,4,29,25,4,13827.017159
admin,1,1,1,1,BRA,4,29,25,15,117530.13995999999
landmark,1,1,1,1,BRA,4,29,0,10,2304.71087975
landmark,1,1,1,1,BRA,4,29,20,15,11522.8776568
wdpa,1,1,1,1,BRA,4,29,0,12,3072.77268755
wdpa,1,1,1,1,BRA,4,29,0,14,66066.0462618
admin,1,1,1,1,BRA,4,29,10,12,32257.0723407
admin,1,1,1,1,BRA,4,29,15,11,9986.29594705
landmark,1,1,1,1,BRA,4,29,25,14,8450.32129111
admin,1,1,1,1,BRA,4,29,50,6,888726.950006
admin,1,1,1,1,BRA,4,29,30,17,967867.478328
landmark,1,1,1,1,BRA,4,29,75,4,1489524.12701
landmark,1,1,1,1,BRA,4,29,50,5,42249.579398400005
landmark,1,1,1,1,BRA,4,29,10,16,18437.5171881
wdpa,1,1,1,1,BRA,4,29,15,16,12291.3531177
landmark,1,1,1,1,BRA,4,29,10,14,1536.37871098
wdpa,1,1,1,1,BRA,4,29,30,11,3840.87444838
wdpa,1,1,1,1,BRA,4,29,0,1,2304.5044635000004
admin,1,1,1,1,BRA,4,29,10,14,79121.75977060001
admin,1,1,1,1,BRA,4,29,15,5,21505.568825
admin,1,1,1,1,BRA,4,29,75,2,48568391.0874
landmark,1,1,1,1,BRA,4,29,75,17,1719956.21725
wdpa,1,1,1,1,BRA,4,29,30,12,4609.13797845
admin,1,1,1,1,BRA,4,29,50,8,360257.228569
admin,1,1,1,1,BRA,4,29,50,3,239662.12887
wdpa,1,1,1,1,BRA,4,29,75,5,781242.7369319999
admin,1,1,1,1,BRA,4,29,0,12,301871.053658
admin,1,1,1,1,BRA,4,29,20,9,9218.35005435
admin,1,1,1,1,BRA,4,29,15,10,17668.0374088
admin,1,1,1,1,BRA,4,29,10,1,18435.5330498
wdpa,1,1,1,1,BRA,4,29,0,13,19973.3502646
landmark,1,1,1,1,BRA,4,29,15,17,3840.99692042
admin,1,1,1,1,BRA,4,29,75,4,34415975.8539
landmark,1,1,1,1,BRA,4,29,30,8,768.202867642
wdpa,1,1,1,1,BRA,4,29,10,15,6913.7501008
admin,1,1,1,1,BRA,4,29,0,15,2323771.67798
ifl_2013,1,1,1,1,BRA,4,29,75,1,4610.23908419
wdpa,1,1,1,1,BRA,4,29,25,15,5377.37442096
admin,1,1,1,1,BRA,4,29,25,1,13826.3163884
admin,1,1,1,1,BRA,4,29,50,9,685158.172118
wdpa,1,1,1,1,BRA,4,29,50,1,29959.482947900004
admin,1,1,1,1,BRA,4,29,50,4,989367.9852120001
admin,1,1,1,1,BRA,4,29,0,2,172846.204726
admin,1,1,1,1,BRA,4,29,20,15,98324.4433624
wdpa,1,1,1,1,BRA,4,29,75,16,6667978.31222
landmark,1,1,1,1,BRA,4,29,30,12,6145.53139859
wdpa,1,1,1,1,BRA,4,29,30,1,13827.114969999999
wdpa,1,1,1,1,BRA,4,29,15,14,2304.62114611
wdpa,1,1,1,1,BRA,4,29,10,1,768.167310585
landmark,1,1,1,1,BRA,4,29,30,10,26118.654835
admin,1,1,1,1,BRA,4,29,0,14,1547867.0301299999
admin,1,1,1,1,BRA,4,29,20,10,16131.499012900002
landmark,1,1,1,1,BRA,4,29,10,1,768.167310585
landmark,1,1,1,1,BRA,4,29,15,15,9986.68880477
admin,1,1,1,1,BRA,4,29,15,17,139039.972125
admin,1,1,1,1,BRA,4,29,10,13,55307.237870599994
wdpa,1,1,1,1,BRA,4,29,20,13,768.245742933
landmark,1,1,1,1,BRA,4,29,20,10,2304.52576655
wdpa,1,1,1,1,BRA,4,29,10,5,2304.50410176
wdpa,1,1,1,1,BRA,4,29,30,15,32264.314055900002
admin,1,1,1,1,BRA,4,29,10,15,101400.409138
landmark,1,1,1,1,BRA,4,29,75,11,752806.664715
wdpa,1,1,1,1,BRA,4,29,50,14,40714.6470693
admin,1,1,1,1,BRA,4,29,0,9,79889.8066867
admin,1,1,1,1,BRA,4,29,15,12,37637.151988599995
admin,1,1,1,1,BRA,4,29,0,11,139809.171325
wdpa,1,1,1,1,BRA,4,29,30,16,49164.999596199996
wdpa,1,1,1,1,BRA,4,29,25,10,768.1687580539999
admin,1,1,1,1,BRA,4,29,75,14,32776020.7961
ifl_2013,1,1,1,1,BRA,4,29,75,5,768.563024372
admin,1,1,1,1,BRA,4,29,50,14,1153740.8318399999
wdpa,1,1,1,1,BRA,4,29,75,10,4940243.455630001
landmark,1,1,1,1,BRA,4,29,75,2,3167299.8957599998
admin,1,1,1,1,BRA,4,29,30,2,274248.634018
wdpa,1,1,1,1,BRA,4,29,20,16,17668.9594087
wdpa,1,1,1,1,BRA,4,29,50,7,1536.51629556
landmark,1,1,1,1,BRA,4,29,20,4,1536.37157466
admin,1,1,1,1,BRA,4,12,75,17,16590099.8486
admin,1,1,1,1,BRA,4,12,0,9,24583.497315700002
admin,1,1,1,1,BRA,4,12,15,3,768.359603548
admin,1,1,1,1,BRA,4,12,15,12,2304.44810971
admin,1,1,1,1,BRA,4,12,0,5,8450.21759703
admin,1,1,1,1,BRA,4,12,15,16,36107.1733987
admin,1,1,1,1,BRA,4,12,30,13,79893.4578009
admin,1,1,1,1,BRA,4,12,0,13,159019.671669
admin,1,1,1,1,BRA,4,12,10,15,16133.3364695
admin,1,1,1,1,BRA,4,12,30,15,102174.032476
admin,1,1,1,1,BRA,4,12,25,12,6913.64613114
admin,1,1,1,1,BRA,4,12,10,17,26888.318322799998
admin,1,1,1,1,BRA,4,12,0,14,244286.66036100002
admin,1,1,1,1,BRA,4,12,75,6,7533747.13897
admin,1,1,1,1,BRA,4,12,75,12,10514350.4635
admin,1,1,1,1,BRA,4,12,75,13,14683647.4792
admin,1,1,1,1,BRA,4,12,25,16,65297.845755999995
ifl_2013,1,1,1,1,BRA,4,12,75,14,2304.02594132
ifl_2013,1,1,1,1,BRA,4,12,75,2,768.037128954
admin,1,1,1,1,BRA,4,12,75,14,14887800.0703
admin,1,1,1,1,BRA,4,12,0,6,3841.16079296
ifl_2013,1,1,1,1,BRA,4,12,75,16,219684.707566
admin,1,1,1,1,BRA,4,12,20,14,12290.9269169
admin,1,1,1,1,BRA,4,12,50,16,630718.798384
admin,1,1,1,1,BRA,4,12,75,10,5127062.45093
ifl_2013,1,1,1,1,BRA,4,12,75,15,8448.38196655
admin,1,1,1,1,BRA,4,12,20,4,768.3139812689999
admin,1,1,1,1,BRA,4,12,0,10,5377.86087989
admin,1,1,1,1,BRA,4,12,25,13,8450.35386256
admin,1,1,1,1,BRA,4,12,20,8,2304.3139906
admin,1,1,1,1,BRA,4,12,50,14,288837.43825999997
admin,1,1,1,1,BRA,4,12,30,14,100631.869692
admin,1,1,1,1,BRA,4,12,75,7,4928934.41081
admin,1,1,1,1,BRA,4,12,50,3,126749.210381
admin,1,1,1,1,BRA,4,12,25,15,22278.7479312
admin,1,1,1,1,BRA,4,12,25,11,768.2966632360001
admin,1,1,1,1,BRA,4,12,75,11,2840040.86545
admin,1,1,1,1,BRA,4,12,30,1,13060.169069
admin,1,1,1,1,BRA,4,12,25,17,44558.2297208
admin,1,1,1,1,BRA,4,12,20,9,1536.4217767
admin,1,1,1,1,BRA,4,12,20,16,23815.2211263
admin,1,1,1,1,BRA,4,12,30,7,3841.17554056
admin,1,1,1,1,BRA,4,12,20,2,2304.44153093
admin,1,1,1,1,BRA,4,12,25,4,768.196801583
admin,1,1,1,1,BRA,4,12,20,12,768.308903107
admin,1,1,1,1,BRA,4,12,15,5,3072.86493039
ifl_2013,1,1,1,1,BRA,4,12,75,5,768.083298581
admin,1,1,1,1,BRA,4,12,75,8,4949447.92863
admin,1,1,1,1,BRA,4,12,30,12,23046.109002700003
admin,1,1,1,1,BRA,4,12,30,8,7682.27659652
admin,1,1,1,1,BRA,4,12,75,15,7732180.900330001
admin,1,1,1,1,BRA,4,12,20,3,3072.67302162
admin,1,1,1,1,BRA,4,12,50,15,220484.542552
admin,1,1,1,1,BRA,4,12,10,14,14595.6397479
ifl_2013,1,1,1,1,BRA,4,12,75,10,1535.96211075
admin,1,1,1,1,BRA,4,12,15,13,9218.60011
ifl_2013,1,1,1,1,BRA,4,12,75,6,768.082173424
admin,1,1,1,1,BRA,4,12,30,17,148267.65935499998
admin,1,1,1,1,BRA,4,12,50,4,63763.268614600005
ifl_2013,1,1,1,1,BRA,4,12,75,12,15360.829647600001
admin,1,1,1,1,BRA,4,12,0,11,2304.50961057
admin,1,1,1,1,BRA,4,12,20,15,11523.669290200001
admin,1,1,1,1,BRA,4,12,75,9,33473377.656
admin,1,1,1,1,BRA,4,12,75,4,2889274.4119599997
admin,1,1,1,1,BRA,4,12,0,2,13059.4783251
admin,1,1,1,1,BRA,4,12,0,8,5377.37658168
ifl_2013,1,1,1,1,BRA,4,12,75,17,230433.36475500002
admin,1,1,1,1,BRA,4,12,50,17,401787.45254699996
admin,1,1,1,1,BRA,4,12,30,10,6146.12040926
admin,1,1,1,1,BRA,4,12,75,2,9740918.95947
admin,1,1,1,1,BRA,4,12,50,12,109851.33471199998
admin,1,1,1,1,BRA,4,12,50,13,149802.00173800002
admin,1,1,1,1,BRA,4,12,10,3,1536.35358594
admin,1,1,1,1,BRA,4,12,50,10,45326.061335900005
admin,1,1,1,1,BRA,4,12,30,2,30729.233475099998
admin,1,1,1,1,BRA,4,12,30,4,9218.53328982
admin,1,1,1,1,BRA,4,12,10,16,25351.8230344
admin,1,1,1,1,BRA,4,12,0,12,51469.721299000004
admin,1,1,1,1,BRA,4,12,30,16,249668.099841
admin,1,1,1,1,BRA,4,12,0,1,1536.55291419
admin,1,1,1,1,BRA,4,12,50,7,33033.315988999995
admin,1,1,1,1,BRA,4,12,25,2,1536.36646749
admin,1,1,1,1,BRA,4,12,0,7,1536.61288027
admin,1,1,1,1,BRA,4,12,0,16,440952.48933599994
admin,1,1,1,1,BRA,4,12,20,13,17668.0578265
admin,1,1,1,1,BRA,4,12,25,5,2304.47107577
admin,1,1,1,1,BRA,4,12,15,17,29193.216735100003
admin,1,1,1,1,BRA,4,12,25,9,5377.29747632
admin,1,1,1,1,BRA,4,12,25,6,1536.54160983
admin,1,1,1,1,BRA,4,12,25,10,1536.31376016
admin,1,1,1,1,BRA,4,12,10,2,768.3073771589999
admin,1,1,1,1,BRA,4,12,50,11,33033.6437638
admin,1,1,1,1,BRA,4,12,10,9,768.11329881
ifl_2013,1,1,1,1,BRA,4,12,75,13,19970.617846099998
admin,1,1,1,1,BRA,4,12,15,15,9987.55495074
admin,1,1,1,1,BRA,4,12,75,5,8487175.05253
admin,1,1,1,1,BRA,4,12,30,5,37641.8015953
admin,1,1,1,1,BRA,4,12,0,17,489362.481713
admin,1,1,1,1,BRA,4,12,15,14,14595.658940600002
admin,1,1,1,1,BRA,4,12,75,16,78092933.8567
admin,1,1,1,1,BRA,4,12,75,1,2919222.2023099996
admin,1,1,1,1,BRA,4,12,30,6,8449.99498745
admin,1,1,1,1,BRA,4,12,10,13,8450.32922652
admin,1,1,1,1,BRA,4,12,50,1,23814.1022732
admin,1,1,1,1,BRA,4,12,50,9,500111.852112
admin,1,1,1,1,BRA,4,12,30,9,92953.07302210001
admin,1,1,1,1,BRA,4,12,15,9,2304.6753528
admin,1,1,1,1,BRA,4,12,50,5,231224.79156500002
admin,1,1,1,1,BRA,4,12,0,15,247368.81505799998
admin,1,1,1,1,BRA,4,12,0,4,2304.68663334
admin,1,1,1,1,BRA,4,12,50,2,156715.76684
admin,1,1,1,1,BRA,4,12,50,8,80660.1742269
admin,1,1,1,1,BRA,4,12,30,3,22276.776051900004
admin,1,1,1,1,BRA,4,12,0,3,6914.61572258
admin,1,1,1,1,BRA,4,12,20,5,5377.02130474
admin,1,1,1,1,BRA,4,12,75,3,7081372.421519999
admin,1,1,1,1,BRA,4,12,50,6,77588.380497
admin,1,1,1,1,BRA,4,12,25,14,16132.2651933
admin,1,1,1,1,BRA,4,12,20,17,26119.8444887
admin,1,1,1,1,BRA,4,12,30,11,6146.15036199
admin,1,1,1,1,BRA,14,60,15,13,26636.847225499998
landmark,1,1,1,1,BRA,14,60,75,4,11508826.9243
admin,1,1,1,1,BRA,14,60,30,12,313925.98271799996
wdpa,1,1,1,1,BRA,14,60,50,7,955905.851478
ifl_2013__landmark,1,1,1,1,BRA,14,60,50,16,450549.257245
admin,1,1,1,1,BRA,14,60,30,14,427148.545795
admin,1,1,1,1,BRA,14,60,25,5,13680.5047541
ifl_2013,1,1,1,1,BRA,14,60,50,10,133389.88742
ifl_2013__wdpa,1,1,1,1,BRA,14,60,25,10,3050.46865791
wdpa,1,1,1,1,BRA,14,60,30,4,104559.189506
ifl_2013__landmark,1,1,1,1,BRA,14,60,75,15,2443399.76271
ifl_2013__landmark,1,1,1,1,BRA,14,60,0,16,83936.6434279
ifl_2013__landmark,1,1,1,1,BRA,14,60,15,6,3055.55667771
ifl_2013__wdpa,1,1,1,1,BRA,14,60,75,1,678715.522533
ifl_2013__landmark,1,1,1,1,BRA,14,60,25,11,10672.2544191
landmark,1,1,1,1,BRA,14,60,20,16,30528.1577816
ifl_2013,1,1,1,1,BRA,14,60,75,8,2005353.06482
landmark,1,1,1,1,BRA,14,60,50,3,55742.8505273
ifl_2013__wdpa,1,1,1,1,BRA,14,60,50,17,761325.6107600001
ifl_2013,1,1,1,1,BRA,14,60,75,13,6464275.80076
landmark,1,1,1,1,BRA,14,60,75,2,3413217.22008
admin,1,1,1,1,BRA,14,60,10,11,6872.10071601
wdpa,1,1,1,1,BRA,14,60,20,5,9146.13827187
ifl_2013__wdpa,1,1,1,1,BRA,14,60,0,15,7613.67358529
ifl_2013__wdpa,1,1,1,1,BRA,14,60,15,1,2291.4699249
ifl_2013__landmark,1,1,1,1,BRA,14,60,10,7,2286.93656861
landmark,1,1,1,1,BRA,14,60,50,14,344708.700906
ifl_2013,1,1,1,1,BRA,14,60,75,4,1383392.65344
ifl_2013__wdpa,1,1,1,1,BRA,14,60,0,5,9147.87812192
landmark,1,1,1,1,BRA,14,60,15,12,12194.470790200001
ifl_2013__wdpa,1,1,1,1,BRA,14,60,0,6,9155.73413396
wdpa,1,1,1,1,BRA,14,60,10,7,6877.29132279
landmark,1,1,1,1,BRA,14,60,75,13,12592527.6167
admin,1,1,1,1,BRA,14,60,15,15,162872.962458
admin,1,1,1,1,BRA,14,60,30,1,304902.799924
landmark,1,1,1,1,BRA,14,60,25,16,35876.71453319999
ifl_2013__wdpa,1,1,1,1,BRA,14,60,15,8,3047.11954817
landmark,1,1,1,1,BRA,14,60,10,2,1525.80100157
admin,1,1,1,1,BRA,14,60,20,16,389137.581176
admin,1,1,1,1,BRA,14,60,20,7,6854.0513873
wdpa,1,1,1,1,BRA,14,60,15,10,6870.00393513
landmark,1,1,1,1,BRA,14,60,15,17,41215.1084083
admin,1,1,1,1,BRA,14,60,0,3,130962.42830599999
ifl_2013,1,1,1,1,BRA,14,60,50,17,1293668.7922200002
ifl_2013__landmark,1,1,1,1,BRA,14,60,30,9,22132.795322799997
ifl_2013,1,1,1,1,BRA,14,60,0,2,9141.70611684
ifl_2013,1,1,1,1,BRA,14,60,25,15,116495.27485
wdpa,1,1,1,1,BRA,14,60,15,12,12197.2260414
landmark,1,1,1,1,BRA,14,60,10,15,3812.9534819
landmark,1,1,1,1,BRA,14,60,0,16,300494.151694
ifl_2013__landmark,1,1,1,1,BRA,14,60,20,4,2284.98660713
ifl_2013,1,1,1,1,BRA,14,60,50,4,42692.0706911
ifl_2013,1,1,1,1,BRA,14,60,10,12,3809.41152703
wdpa,1,1,1,1,BRA,14,60,75,13,15893464.5783
wdpa,1,1,1,1,BRA,14,60,50,14,492964.43276899995
wdpa,1,1,1,1,BRA,14,60,10,17,45831.884123300006
admin,1,1,1,1,BRA,14,60,0,12,143763.289048
ifl_2013__landmark,1,1,1,1,BRA,14,60,50,8,99041.58849610001
landmark,1,1,1,1,BRA,14,60,25,14,9149.80300724
ifl_2013__wdpa,1,1,1,1,BRA,14,60,0,12,33517.3769219
landmark,1,1,1,1,BRA,14,60,10,3,764.117326177
wdpa,1,1,1,1,BRA,14,60,75,14,23581387.6977
wdpa,1,1,1,1,BRA,14,60,50,6,222071.662458
ifl_2013,1,1,1,1,BRA,14,60,50,5,32036.192175099997
landmark,1,1,1,1,BRA,14,60,0,7,17540.485547099997
ifl_2013__wdpa,1,1,1,1,BRA,14,60,0,3,16769.9190485
ifl_2013,1,1,1,1,BRA,14,60,50,15,4687205.60413
ifl_2013__landmark,1,1,1,1,BRA,14,60,75,14,6001749.39585
wdpa,1,1,1,1,BRA,14,60,75,8,14894967.8151
ifl_2013__wdpa,1,1,1,1,BRA,14,60,75,4,1066720.23652
ifl_2013__landmark,1,1,1,1,BRA,14,60,15,9,762.6198943410001
ifl_2013__wdpa,1,1,1,1,BRA,14,60,30,16,167999.992401
wdpa,1,1,1,1,BRA,14,60,20,17,71797.72053949999
ifl_2013,1,1,1,1,BRA,14,60,25,17,76974.9029912
wdpa,1,1,1,1,BRA,14,60,20,9,1525.58778468
ifl_2013__landmark,1,1,1,1,BRA,14,60,30,16,167999.992401
landmark,1,1,1,1,BRA,14,60,25,13,3813.46555288
landmark,1,1,1,1,BRA,14,60,0,3,25172.1079568
wdpa,1,1,1,1,BRA,14,60,30,10,105235.93638099999
admin,1,1,1,1,BRA,14,60,20,9,3804.32425546
wdpa,1,1,1,1,BRA,14,60,15,3,2292.2783946
wdpa,1,1,1,1,BRA,14,60,75,7,13088197.7304
ifl_2013__landmark,1,1,1,1,BRA,14,60,75,11,2691965.86279
ifl_2013__wdpa,1,1,1,1,BRA,14,60,30,10,70881.97552410001
ifl_2013,1,1,1,1,BRA,14,60,30,15,3260335.92111
wdpa,1,1,1,1,BRA,14,60,10,6,1527.22688016
admin,1,1,1,1,BRA,14,60,15,9,4578.15724998
landmark,1,1,1,1,BRA,14,60,75,16,42343388.7953
ifl_2013,1,1,1,1,BRA,14,60,50,8,120354.81772
wdpa,1,1,1,1,BRA,14,60,30,14,190812.272573
ifl_2013__landmark,1,1,1,1,BRA,14,60,0,4,22856.0339652
ifl_2013__wdpa,1,1,1,1,BRA,14,60,0,17,85447.9229969
ifl_2013__landmark,1,1,1,1,BRA,14,60,75,10,2227336.71167
wdpa,1,1,1,1,BRA,14,60,10,2,7639.82026791
admin,1,1,1,1,BRA,14,60,75,8,39868710.4782
admin,1,1,1,1,BRA,14,60,50,6,1926690.63628
ifl_2013__landmark,1,1,1,1,BRA,14,60,50,14,182316.060306
landmark,1,1,1,1,BRA,14,60,0,10,5333.25202785
ifl_2013__wdpa,1,1,1,1,BRA,14,60,30,6,33555.42636229999
wdpa,1,1,1,1,BRA,14,60,75,10,46747075.2215
ifl_2013__landmark,1,1,1,1,BRA,14,60,30,3,44252.3658423
wdpa,1,1,1,1,BRA,14,60,20,3,4583.84092179
wdpa,1,1,1,1,BRA,14,60,0,3,34345.480861000004
ifl_2013__landmark,1,1,1,1,BRA,14,60,50,11,178472.334993
ifl_2013__landmark,1,1,1,1,BRA,14,60,10,12,3809.41152703
ifl_2013__wdpa,1,1,1,1,BRA,14,60,30,7,320850.053243
ifl_2013__wdpa,1,1,1,1,BRA,14,60,20,7,2284.72039954
admin,1,1,1,1,BRA,14,60,30,15,3598036.84831
admin,1,1,1,1,BRA,14,60,50,2,3430609.1918599997
wdpa,1,1,1,1,BRA,14,60,20,1,3816.64555601
ifl_2013,1,1,1,1,BRA,14,60,0,15,519280.229164
wdpa,1,1,1,1,BRA,14,60,15,13,11432.120048899998
ifl_2013__landmark,1,1,1,1,BRA,14,60,50,10,133389.88742
ifl_2013,1,1,1,1,BRA,14,60,25,10,3811.63802592
wdpa,1,1,1,1,BRA,14,60,10,12,3809.41152703
ifl_2013__landmark,1,1,1,1,BRA,14,60,20,12,6096.69098148
ifl_2013__landmark,1,1,1,1,BRA,14,60,0,5,9147.87812192
ifl_2013__landmark,1,1,1,1,BRA,14,60,15,17,26713.8780774
admin,1,1,1,1,BRA,14,60,25,4,31175.631546700002
admin,1,1,1,1,BRA,14,60,20,14,45685.1496424
ifl_2013__landmark,1,1,1,1,BRA,14,60,75,6,766890.3757140001
ifl_2013__wdpa,1,1,1,1,BRA,14,60,25,14,3050.90882043
ifl_2013,1,1,1,1,BRA,14,60,0,12,35039.6525914
landmark,1,1,1,1,BRA,14,60,10,10,762.0390388999999
wdpa,1,1,1,1,BRA,14,60,50,16,1199001.6261
admin,1,1,1,1,BRA,14,60,10,16,265617.238429
admin,1,1,1,1,BRA,14,60,10,13,19028.1558029
admin,1,1,1,1,BRA,14,60,75,11,47329407.3638
landmark,1,1,1,1,BRA,14,60,50,8,174571.74117999998
ifl_2013__landmark,1,1,1,1,BRA,14,60,30,4,28202.647858499997
wdpa,1,1,1,1,BRA,14,60,15,4,10684.906603399999
ifl_2013,1,1,1,1,BRA,14,60,15,5,2289.86475494
ifl_2013,1,1,1,1,BRA,14,60,20,7,2284.72039954
admin,1,1,1,1,BRA,14,60,75,5,58155907.4361
wdpa,1,1,1,1,BRA,14,60,30,11,175451.456205
admin,1,1,1,1,BRA,14,60,15,16,638017.298216
ifl_2013,1,1,1,1,BRA,14,60,30,16,10294267.5433
ifl_2013,1,1,1,1,BRA,14,60,20,9,1525.58778468
ifl_2013,1,1,1,1,BRA,14,60,50,13,237151.030028
landmark,1,1,1,1,BRA,14,60,75,10,42784829.9645
wdpa,1,1,1,1,BRA,14,60,25,11,19069.6918422
ifl_2013,1,1,1,1,BRA,14,60,20,4,3046.09719274
ifl_2013__wdpa,1,1,1,1,BRA,14,60,15,13,8379.52692222
ifl_2013,1,1,1,1,BRA,14,60,75,6,1270540.65811
admin,1,1,1,1,BRA,14,60,25,1,25097.2324065
ifl_2013__landmark,1,1,1,1,BRA,14,60,30,8,63981.1252666
wdpa,1,1,1,1,BRA,14,60,0,14,151155.542677
ifl_2013__landmark,1,1,1,1,BRA,14,60,20,10,1525.29459708
ifl_2013,1,1,1,1,BRA,14,60,50,2,50279.554544
ifl_2013,1,1,1,1,BRA,14,60,50,14,183076.886593
ifl_2013__landmark,1,1,1,1,BRA,14,60,10,15,1524.34059346
ifl_2013,1,1,1,1,BRA,14,60,20,6,5339.12685177
ifl_2013,1,1,1,1,BRA,14,60,15,9,762.6198943410001
ifl_2013__landmark,1,1,1,1,BRA,14,60,15,1,2291.4699249
landmark,1,1,1,1,BRA,14,60,30,1,41967.6286169
admin,1,1,1,1,BRA,14,60,30,7,450194.765616
landmark,1,1,1,1,BRA,14,60,30,3,64092.52374119999
ifl_2013__landmark,1,1,1,1,BRA,14,60,10,3,764.117326177
wdpa,1,1,1,1,BRA,14,60,25,1,6110.65200097
